period,duration,depth,radius,equilibrium_t,insolation,stellar_temp,stellar_radius,stellar_logg,midpoint,ra,dec,magnitude,distance,label
-0.13624449189235813,0.2887230340500888,0.45354517813270706,0.6307192399335056,0.20288127014946536,-0.1382785533686806,0.36146088357620115,-0.1106366103635785,0.03522084083187902,1.0133680038272206,-0.8988521379562012,-1.367745786097096,-1.1632003897939818,-0.5540516124851984,2
-0.14768448559507844,0.36512213469071175,0.15659759247303845,0.03423301000696575,3.561370365784437,2.5610086840453725,2.128358659272587,-0.09798915833333624,-0.7342275778203413,-1.7021699219853303,-0.500413086249857,-0.9450064224545642,-0.5434694865228095,0.7795199815539335,0
-0.16174363809376138,-0.6414226597633683,-0.4905167616291219,-0.8253863577967935,0.4309544311047031,-0.10751496443454026,0.17614612216138206,-0.10431288434845737,0.7286021154348271,-1.748422307571097,-0.5881465006597248,-0.9276171606798296,-0.6433505999077304,-0.443996701491288,0
-0.1677267893397568,0.17385725336663493,-0.38845231223022814,1.4009813401736737,3.808822292049597,3.0966783870479824,-0.5234998962648862,1.0149866203279825,-2.615008612005557,-0.4279870476554927,-0.5732981951031542,-1.102637025633431,-1.1717598686845523,-0.29731761424381514,0
0.0023347487049900674,-0.3128531010641862,-0.49107116488275165,1.3721684236022336,-1.205805900456415,-0.19800169750870109,-0.7695783168227156,3.9365480393139443,0.08140446400464875,-1.9980106262999926,-0.9019350197908884,-1.5446068613292678,-0.9350502510201647,0.38819883812777933,0
-0.08254099761679187,-0.3787777247291461,-0.25392096375650847,0.03423301000696575,0.9582043139758974,0.09512145699078595,2.0308056283024705,-0.09798915833333624,0.08140446400464875,-1.6632953996447255,-0.36381492190993686,-1.1062330106940934,-3.736278270674939,-0.6375699085451249,1
-0.03589464210200851,2.0437917034208417,-0.4712528684138816,-0.9299125930420321,-0.4345863703287538,-0.18453610658479225,-0.06330877157043215,-0.3358257585072449,0.937577785899853,1.8816410551747451,-0.5288872567080759,-1.1113144616864674,-1.0382566295855946,-0.6816352799141961,0
-0.14774014135191046,-0.8401671733179956,-0.4291076793320559,-0.8818832146338315,-0.41723921976804385,-0.18380668534632796,-1.0841958410584422,-0.44579408916499824,1.0072363427215263,0.7688861234343883,-0.12603810933730258,-0.6477604537184524,-0.8556749395817168,-0.771608265590127,1
-0.0688401373931837,-0.210809547061676,-0.42021840292393925,-0.895169103884072,-1.0790985888146163,-0.1973169013418739,-1.0841958410584422,-0.44579408916499824,1.0072363427215263,0.7601921682880186,-0.12603810933730258,-0.6477604537184524,-0.8556749395817168,-0.771608265590127,1
-0.1301385923763712,-1.114242268623167,-0.4518537689645898,-0.9243207133472646,-1.0507757779770377,-0.19711958440122795,-1.0841958410584422,-0.44579408916499824,1.0072363427215263,0.7602570006426589,-0.12603810933730258,-0.6477604537184524,-0.8556749395817168,-0.771608265590127,1
-0.17083772865780186,-0.14242433809664293,-0.5152552256989514,-1.0823894065514006,1.1196459367342446,0.05883376230180713,-0.8235744594261012,-0.44579408916499824,1.1465534563648758,-1.6643856781262698,-0.22298530282542076,-1.1101814269506096,-2.274701065871552,-0.8310103413331753,0
0.1878006949695598,1.067139045472379,-0.062294302844181956,0.03423301000696575,-0.14324734733457778,-0.16578479391368547,0.007750152095623157,-0.09798915833333624,0.08140446400464875,-1.9553695934750228,-0.8834016547362201,-1.409066021459839,-2.9304556752649065,-0.19854851584175992,0
-0.14504676842851155,0.20555646901915298,0.15041900939831987,0.5239758513586144,0.3472664177149869,-0.08659017577328065,0.41257723190740614,0.009514183923722906,-0.2850692034341822,-2.0183291089014905,1.2779341519979928,-0.538207529978525,-0.0472044478242426,-0.12439554745784774,2
-0.05767636880928484,0.8026806201779153,-0.05516980925238255,0.8952239759288468,-0.320345393218433,-0.17953028237765378,-0.6985913880134644,-0.19916877457527424,-0.49042262894447886,0.7964466146234991,-0.2352243843817953,-1.2335824411813667,-1.2495957055023934,-0.7313604644122149,0
-0.12360584014965352,0.17332299392159567,-0.449239275903379,-0.1532058756845988,1.1017578456789319,0.05263765883979717,0.458941919689513,0.3383479367100216,-1.1521789187503884,-0.4254876536793677,-0.379632521832836,-1.4314437772750097,-1.1503303819657156,-0.38053315579659097,0
-0.1234861713589867,0.37353111122590815,-0.30270848955477153,0.5470421944606141,1.6605425291914846,0.5096768061841819,3.324049241081957,0.6029137252419046,-0.6297397425878284,-0.4597193550054979,-0.2024734395881017,-0.9180234915886762,-1.132287739412212,0.1965698256801025,1
0.11439313542684267,1.194292793391737,-0.4401539125156715,-0.41376880291847834,-0.14324734733457778,-0.195635396530896,0.24130146756946735,0.3952614708461117,0.08140446400464875,1.0250734731484366,-0.8974728901643034,-1.2945653051104955,-0.975138170140747,-0.4732398687663052,0
-0.14410362160308549,-0.30755143088728304,-0.49980960255180373,-0.782670914725171,2.252704496562543,0.7209219732510551,2.9028793287755494,0.14089591561387957,0.4151386097372915,1.9595404982084539,-0.44186979715662555,-1.0534629867821033,-1.0976187709561647,-0.21152136409093025,0
-0.11930878278186123,-0.32808905849187314,-0.1399106772638444,2.4897734999361663,0.4651503342331398,-0.06109900479920026,0.13395713607393653,0.6610983283070339,-2.1273987142538333,-0.45475970435332536,-0.34807610716367726,-1.317311512674482,-0.9158376077550011,-0.24049095801611253,1
-0.14268681357372046,-0.08419005858735698,-0.3504768005161414,-0.5086880863514703,0.03294440512399409,-0.15555178751081777,-0.004992937558775711,-0.1296077884089419,-0.002812731192757053,0.7677508207645317,-0.21555819379158034,-0.9117077240923732,-0.8093675429938864,-0.5387606860517605,1
-0.1689382532462943,-0.597613385270144,-0.505450876719411,-0.46937689117432135,6.976505083094566,19.08682512639669,2.4334728624101176,0.22452086843784133,0.03201654721808265,-0.3826572839856222,-0.31682385834385185,-1.3534478409954107,-1.587972227111604,-0.36425189383675083,0
-0.1483499047439577,-0.5078577985035383,-0.48649580202563275,-0.5651777369567688,-0.14324734733457778,-0.007700807032561919,2.2506059261266516,0.4964410870880498,-0.7690568562311779,-0.4767576724300494,-0.4997111011480825,-1.0731692944215518,-1.7760344467648397,-0.36230587540825865,0
-0.1395515674557528,1.323109690963503,-0.29745676040821056,0.40890820821070656,0.7202596283070787,0.00872474503118795,0.1857934329731867,0.5272185983663843,-1.313821599855084,0.9525799013788088,1.3503161274099404,-1.2452976802279252,-1.069046121997716,-0.29680694399079005,2
-0.15515520260576518,-0.8246736494118553,-0.5087189930459245,0.16465620218664034,1.301508195796591,0.12697794943610113,3.0663076537217964,2.943723054939927,0.08140446400464875,-1.703203492116603,-0.49816948150287005,-1.3153211057541256,-1.9794298336393108,0.46145448592423316,0
-0.09655677560334612,0.06326554824349565,0.01483324246153637,3.949933599881945,0.9720691855279143,0.011859749507330646,2.3780368226706416,1.052928976418709,-1.6746180949129483,-0.4956100981879073,-0.40360754184327025,-1.1834167636525879,-2.156346257039359,-0.3180435312273062,0
-0.17346570721294174,-0.6897928002870043,-0.49277504242958475,-0.011023296329237715,6.30234412331964,19.80292933085523,2.9799138255563795,1.3429730570655152,-1.9532523221996472,-0.4637776567048414,-0.369089268258831,-1.3120032995620414,-1.1588282818714608,0.5712504141469666,1
-0.1665032550559391,-0.4063485039460672,-0.49780348451536943,-0.7936909485295863,2.835412003789661,1.361121870294421,0.8092688929002789,0.08539889610517652,-0.2117884016577798,0.6839985510114525,-0.5011826498078663,-1.1313351202545197,-1.248795178699679,-0.4949159971848893,0
-0.1709146504451935,-0.7840699315888671,-0.33152172582236317,0.03423301000696575,-0.14324734733457778,-0.16578479391368547,-0.4051403516782653,-0.09798915833333624,0.08140446400464875,0.7677873168671657,-0.2547439311711263,-1.2582453904791187,-0.9832665961375466,0.02785349319226342,1
-0.14345614146542268,0.6237037060897429,-0.034842125701468656,0.882865288495745,1.3074708928150287,0.12933224673541668,0.8897591428077258,0.32570048467977936,-0.3511055153011293,-0.4308544707426556,-0.19603732344992547,-0.7077063642908752,-1.2126483146078488,-0.32595527250453105,0
-0.16790193154296218,-0.7498773271063505,-0.4712010176175496,-0.1026205309511303,3.4242283343603725,2.293858382642886,0.7084760933739592,0.23084459445296246,-0.6993982994095016,0.9969939223034384,-0.5193728090501355,-1.3031432208175142,-0.9778476454730128,-0.3248573314605271,0
-0.17480845391735103,-1.305507149947244,-0.40806101018930907,-0.5401709117823648,1.2359185285937777,0.10060334420985963,-0.11226527419750175,-0.28770093878697006,0.6589435586131539,-1.6638806570612297,-0.34390969970225865,-1.4414899850487193,-0.8401570354060078,-0.6282903005187256,0
-0.17809014185794408,-1.2616978754540198,-0.4440102897809574,0.023762361294784227,7.663705914469499,25.780244984521392,4.401812247445533,0.7177714976172894,-0.5949104641769918,-1.7069196455067515,-0.4217175054078834,-1.1772520380973652,-1.722891782861519,-0.07111257802167302,0
-0.15897549178584738,-0.07501415261880669,0.5370870763010991,0.7914485939996971,0.5701894705480887,-0.03492878222695913,0.5911244767826012,-0.07177092703738382,-0.35051341756814586,-0.32938219555656983,0.7109452042202877,-0.6279958094581397,-0.32892830339515006,-0.29987643697593747,2
-0.15893332645068145,-0.13052103766116693,0.2343214287996189,0.4184059615913283,0.41372369773125534,-0.07270178592207023,-0.10650568565314061,-0.0927784080968764,0.23259836158609273,-0.7843596289377913,1.51946154473923,-1.0325465402533398,-1.2933783637124303,-0.6235155336529405,2
-0.14313541517084932,0.5515786810094347,0.5821782367442779,1.3226255803937343,0.5934379248571274,-0.0791724626877353,0.6278418537529034,0.11701752618078219,-0.5116684887750896,-0.34286641766442094,0.5775601128910686,-0.6143911307196435,-0.35331358138554997,-0.13406727728567708,2
-0.08808251302140505,-0.009771137153827741,-0.5075152948137186,-0.8594831837392308,-0.39488911895693846,-0.17622855266296972,0.12978143437927459,0.12334125219590332,0.10167510403975587,-2.0090602020588375,1.5199682623989152,-1.612210868818555,-1.5888343328991434,-0.6376319185044208,2
-0.12268900489269478,-0.13318538951357795,-0.458667081212968,0.34462367281596945,-0.14324734733457778,-0.16578479391368547,-0.08202743433960581,1.5712152368920218,-3.6398949585228566,-1.479422802368278,1.0704130209722147,-0.7253108550650889,-1.671842804442222,-0.3933765126601728,0
-0.023212955068682043,0.7775704262610674,-0.4974113105561878,-0.93498833839885,-0.6244429411587501,-0.1905615482011601,0.24770900982506883,-0.13593151442406304,-0.006957415323644463,0.9071067619113723,1.178007748499898,-1.1649551942642178,-1.9481477093485966,-0.7130829012421829,2
-0.0032108831984490652,0.7046343419172449,-0.45252346166898594,-0.7977861539440078,-0.8683815260432342,-0.19377169670372058,0.0040352174845103336,-0.2594534870500255,0.656331362732341,-1.4744311966489934,1.0927250023184292,-1.1694683559819543,-2.1620731026280127,-0.7699299842800065,2
-0.12711695897742467,0.056779318025051054,-0.5053604745169784,-0.8611997922122638,-0.011796523656728893,-0.14290499163169784,0.2493648915315728,-0.009690971984199966,0.2409922176831054,-2.0202682724763057,1.5368597752875093,-1.63886378468115,-1.1906646170255941,-0.567323567596855,1
0.3400735631397701,1.899036991788441,-0.4752891186578074,-0.8746526498519066,-1.200242261706094,-0.19767133891314775,-0.12882409126254,-0.2792549703211743,0.5244328853905005,-1.561947233038722,-0.5041331281053566,-1.6701071970773504,-1.3490457659935444,-0.6951160626828933,1
-0.06781234614299904,2.1038065628085554,-0.4687422842288809,0.3148012952920854,0.36720909838739385,-0.08254972608585416,0.005086342393856265,1.3043350911131248,0.11560681540409236,-1.4712369640767187,1.0504597934251465,-0.6925860867219682,-1.3681352512890599,-0.25640380786484174,1
-0.08492615775009117,-0.5815856019189645,0.7599637649066117,0.8170003303974634,-0.8614601476416442,-0.19513988401679838,-0.1936194623866027,-0.28137721277184896,0.30222208912935644,0.8804461141435869,0.864995632890577,-1.3034622269329734,-1.1191098366598242,-0.6940349008043458,1
-0.15216198028136876,0.2443795001118253,-0.00484081782407483,0.7407704089806525,0.8826287302513505,-0.013155931265985757,0.8078289957641887,0.24349204648320474,0.4430020324659614,1.0357261425961513,-1.074488545709787,-1.3685575080933772,-0.790770689576966,-0.2097504326063324,2
-0.17567776760285903,-0.7667935839146305,-0.514121355419323,-0.9529210460823918,-0.14324734733457778,-0.16578479391368547,-0.18210028529788044,-0.10472392653944027,-0.1998767884412727,-1.4855262821469892,1.009662848463254,-0.8907810864788722,-1.1486677493754605,-0.6314911087117937,0
-0.13926876062475255,-1.084323739700965,-0.4991107310459748,-0.951052229984636,-0.6646911460332038,-0.19155271198951046,-0.27641354771179394,-0.3129958428474546,0.6917527388761642,0.9959075184470435,-1.3724216035928216,-1.6620574773239443,-1.306617845449642,-0.7245018528642911,2
-0.07864217407380666,-0.3778623780219602,-0.4760440727261473,-0.8998024226432482,-0.8611929247536728,-0.19363209105517715,-0.1626616739606616,-0.3751315099268318,1.0693369461280493,-1.52603480140517,0.4866817739237207,-1.767586180751128,-1.558537472365617,-0.76289914918925,1
-0.11554558366456183,-0.6296983896679249,-0.45760884158332427,-0.9318627554857396,-0.8342087080925741,-0.19308147840982487,-0.7019031514264723,-0.4096293324571221,0.7313536284292843,-1.4815909973545454,1.1189769380861574,-1.0232976275905217,-0.9815423845624675,-0.7502190244244029,2
-0.05663825320483107,-0.49106180349633655,-0.4520910780484071,-0.914912185125963,-1.0383283425118943,-0.1963131346346786,-0.7019031514264723,-0.4096293324571221,0.7313536284292843,-1.4688466836536676,1.1189769380861574,-1.0232976275905217,-0.9815423845624675,-0.7502190244244029,2
-0.15918109974762465,-0.6842414172454898,0.7343412748475616,1.475402617527753,-0.14324734733457778,-0.16578479391368547,0.0014865995536305597,-0.11696033637869964,0.064338117583338,-1.4853719081480647,1.0258724227542453,-1.075832459719761,1.0377556857940797,0.2910584130684079,2
-0.13426573847920892,0.006443316447448599,0.37060266475403386,0.32945299365428393,-0.14324734733457778,-0.16578479391368547,-0.07770774293133496,-0.19916877457527424,0.28452881569665267,-1.4796943226788628,1.0136007450990374,-1.1770301618265655,0.22836150926424184,-0.22893704354141908,2
-0.14928632927892282,-0.34815712547021793,0.4439823019152273,-0.08643063840338036,-0.5684499166972259,-0.184957238382835,-1.0273199041828762,-0.3907713491074294,0.4430020324659614,-1.481070585326926,1.0481434126222893,-1.2752925379585984,0.9660161684738374,-0.39359537134004074,2
-0.14879034770730848,-0.53322390269456,0.854246523697838,0.387615450854026,-0.14324734733457778,-0.16578479391368547,-0.20153889663509925,-0.29402466480209116,0.5869862694163628,-1.481648427512436,1.0068694188268859,-1.0563553885789783,1.0399725292477526,0.10207211918013598,2
-0.15085539581200622,-0.07884746413696365,0.32020603201095676,0.5062075658625934,0.2818870056437634,-0.12855868201961654,-0.05394944018584531,-0.10431288434845737,-0.1830890762472505,0.9473172006125087,1.0559418118963022,-0.7150088007381213,-0.7208169628166269,-0.5132618260248167,2
-0.1409481291564451,0.7129250334113094,0.37850922727595737,1.2390573129889488,0.4443704993961877,-0.10533430234272238,0.27002741543446823,0.20554969039247792,-0.45291149609600717,0.9955700855146429,1.2907421871561635,-0.7417578189491782,-1.2048277835351697,-0.4891600139043633,2
-0.15085569530486811,0.07874304436628461,2.293894143779697,2.001540286066415,0.1708317736753633,-0.11792539882248015,-0.027311343168175087,-0.06637052825773056,-0.06484367604245796,-1.483365759830756,1.0559353293882057,-0.7150340268182436,2.5318465945846658,-0.19854851584175992,0
-0.14498005894023663,-0.5633921979073179,0.13345771702020576,0.35809272045625345,-0.08483728050657521,-0.15106766581649267,-0.10002614854073434,-0.17071833123324437,0.21215357515893182,-1.4836674885316636,0.9661427187478063,-1.2518077074135474,-0.012042847489600262,-0.3451017593483087,2
-0.05040992834142819,3.59921483068291,0.15791263538273498,1.8339243206592213,-0.06991211844405432,-0.1640993205622698,-0.009312628967046557,0.673125991950534,0.12859813625133473,-0.5771907887689146,-1.0100741427451363,-1.5549109077407006,0.06819456973638727,0.4093770630496642,0
-0.14122724020478253,-0.6603350701361488,1.5286835830632188,0.37445008582962735,-0.7211916511659443,-0.19027516675982611,-0.9603646873546781,-0.43422167055732663,0.4430020324659614,-0.8627518646669854,1.0366700205766113,-1.0673942415570263,1.2747116193977635,-0.3260026918851691,2
-0.03915448132524946,0.34336473934715234,-0.46457356902726965,-0.9363068265890525,-1.020700061221485,-0.19611001830585423,-0.4117638785042805,-0.4067950384571448,1.1150329594030703,-1.47184055182705,1.2615444779813225,-1.5359602921007862,-0.5948263598662269,-0.6785730822183778,1
-0.1750277845605648,-1.1054885878940313,-0.4637704095110556,-1.0036590788560324,-0.07349374731419898,-0.1498628694834384,-1.2469042174366443,-0.5088182397495,1.0407769378311642,-1.4855323857402576,1.253914295444973,-1.3983897068851414,-0.2963530204231253,-0.7622806910363898,2
-0.15521621052414922,-0.2629902396511104,0.4443553784013507,0.3240374864813389,0.09833210802728704,-0.12866928249416545,-0.08562717717983152,-0.21815892379868299,0.472711406950407,-1.4856729117826029,1.105739086556596,-1.1861922405760126,-0.21703928796950145,-0.421224455851032,2
-0.16482536565225825,-0.6162427449889427,0.5622624622154907,0.29118596944579045,0.15339358853232885,-0.12060808978104506,-0.42184315845691245,-0.253346664837223,0.5255474222996485,-1.485771517572904,-0.06152678756308141,-1.8732714829865846,1.146073120099922,-0.028695942040939944,1
-0.17590891191518565,-1.2037174226070717,-0.4765677847529344,-1.065398060930365,-0.3764996917896869,-0.17510655483827667,-1.765987134997191,-0.6285567271006155,2.006592828163685,-1.4857705709129951,1.2245201981560025,-1.2099298771243485,-0.9134360273468558,-0.8372146201429641,2
-0.14895287351903652,-0.5620160524287857,-0.16468677003288348,0.5599629679693908,0.7096344942675518,0.005375491859748357,0.5335285913389899,0.2140234832527403,-0.3139078459583557,-1.4820604510541102,0.9945007740572783,-1.1874013100305092,0.9412614165744918,1.2764076092143737,1
-0.15017889338987114,-0.27307347843517105,0.9224555895968736,0.2269396511000448,-0.2930385451582518,-0.16947783692364432,-0.18354018243397072,-0.3636691241518232,0.7352893368897084,-2.0169746683125953,1.3214470649719379,-0.5731848845269285,0.9625677453236803,-0.10498278255356416,2
-0.14079484076400786,-1.1210491079345795,-0.29035951024589157,-1.0795705448818924,-1.3195913369057748,-0.1982200777968687,-1.7868656434705001,-0.7493405263620305,2.283241786580964,-1.4858402147764413,0.9292779801128022,-1.120858244788751,0.6815828375706632,-0.8277562775280058,1
-0.15080308235476544,-2.9236729202822175e-05,-0.12986380650919224,0.1498727378770864,-0.14324734733457778,-0.16578479391368547,0.17931389586078042,-0.09182352546859318,-0.038408253728630916,-1.4858963593673715,0.9850418866140348,-0.8670708148802946,-0.046280763051878934,-0.22864705579059413,1
-0.014664982607490494,0.2548348505993557,-0.38633289139172494,-0.8062805836795505,-1.237484358121027,-0.19787626254673973,-1.056837795472727,-0.4650099954071469,0.9147646085407551,-1.5314214510742792,-0.9361822259950521,-1.7205994925811765,0.17466463449750205,-0.6915368113558868,1
-0.0489600732102532,-0.32383656701313795,-0.3735980132272857,-0.9362048463995535,-1.33518242772899,-0.1982708475382037,-1.557921998832145,-0.5651082545004993,1.747602313900697,-1.528439263804105,1.1268821103549242,-1.8570537556011608,0.30404208161323515,-0.7486901141632923,1
-0.16745125794419707,-0.3751338081842555,0.6758923657924037,0.6801856730647948,0.8463625697740665,0.05170339804714424,0.40897748906718046,-0.15010298442394937,0.25784958843394973,-1.4859824125450656,0.8570369678538091,-1.3207550508502837,0.4219658375516585,0.026928815269821493,2
-0.14331471360152567,1.2919461772565262,-0.21296488997050628,0.5380014242657474,0.6223743247953769,-0.02062006043749371,0.028844645139345922,0.44205710659526826,0.09425646773824685,-1.4838345960019697,1.2113926265518045,-1.8831749107274167,0.3882205538679737,0.4686859414715354,1
-0.08634956990266554,0.1893507772727752,-0.3858378191690173,0.489741326338023,-0.30543865067233905,-0.17880058897502113,0.8128686357405046,1.0782238804791937,-2.371203663129696,-1.5237858584473516,0.5586126691784065,-1.629970385702779,-1.345905237767509,-0.1152053067257278,0
-0.13293283225454697,0.4233564141999977,-0.37341897712826605,1.8610391848043575,4.428942781967106,4.780098088167194,4.191587265576352,0.6924765935568048,-0.6297397425878284,-1.5036946719850062,0.47013801716244935,-1.1349373751389198,-0.7439090821257175,0.5447940473956007,0
-0.15300364181131335,-0.22565244981564736,0.4460571904398392,0.24832522472152882,-0.09290707629179296,-0.15191109037254305,-0.3109710789779607,-0.2530051836324065,0.6179494979235974,-2.020162274265507,1.2852570385320679,-0.5646012232289261,1.007889878154322,0.06126956596342861,2
-0.15884884603391866,0.7887898746068931,-0.20846145917076306,1.5082340892286799,3.6523014953156103,2.750730818865262,0.8868793485355453,0.989691716267498,-2.4756914983622074,-1.5267330176718987,0.5974043840650967,-1.4642151603946154,-0.9731060636415463,0.1588276463368814,0
-0.16360730882802665,0.3015452607310325,-0.3538102791691851,0.5744866115935798,4.327576932653668,4.470033896110386,1.130365954248412,0.6355630594207148,-1.4308131460370874,-0.3363333563288446,0.4050045002035429,-1.200779792820313,-1.3836531554647689,-0.2877005990859528,1
-0.1690424013796702,0.005031268734209701,-0.28714070610831,2.455745469486068,4.004100619403428,3.5729032395775024,0.544327819859667,0.4142326488914752,-1.2566667539828997,-1.5716744340733122,0.3559436809712346,-1.3812910378105998,-1.598563812501374,-0.49151639235760775,0
-0.06428346555488887,1.588576263830756,-0.3315870881488934,0.03423301000696575,-0.14324734733457778,-0.16578479391368547,0.007750152095623157,-0.09798915833333624,0.08140446400464875,-1.571744578151597,0.3441803150350806,-1.3479854405453662,-0.9810497526838736,2.244766076513261,0
-0.16608986424374475,-0.4930546446522776,-0.3935076417691905,0.42213799694685555,2.5197495126608627,1.4846494400749157,0.9273404580596821,0.8092948474713976,-1.8487644869671358,-0.42133602043811225,-0.44643737622564106,-1.6180744331412644,-0.7209401207862751,0.1880434562769151,1
-0.17180657176704028,-0.6674552526120768,-0.5073542176740727,-0.5385748635663322,3.2181608700289948,2.8299964418629093,0.5580068426525246,0.9523121085548567,-2.301545106308021,-0.42044016243870597,-0.44781194811005953,-1.560348459558206,-0.9174386613604321,0.019826851108107824,0
-0.08758639392755818,-0.3299494033054444,-0.5008755138622921,-0.9672254160851367,-0.7243181162175797,-0.19283840808321603,0.0706016620859641,-0.25608230871136445,0.5892850017914807,-0.3088699409590383,0.0927111218108088,-1.589720423930586,-1.7724628656450332,-0.7292751606722101,2
